timestamp,open,high,low,close,volume
2026-01-01 00:00:00,1.1001533304197881,1.1001533304197881,1.1000811353047608,1.1000862393022348,927
2026-01-01 00:05:00,1.1000293435842265,1.1001754285034047,1.099828925642063,1.099920315336163,346
2026-01-01 00:10:00,1.0997579079061321,1.0998440653396844,1.0997579079061321,1.0998183953824616,206
2026-01-01 00:15:00,1.0997651552601917,1.0997651552601917,1.0997501453602354,1.0997547819284141,442
2026-01-01 00:20:00,1.099923861153831,1.099983908787046,1.0997516107347203,1.0998561638680169,516
2026-01-01 00:25:00,1.0992577847973184,1.0995814480090813,1.099153656966532,1.0992970450363246,683
2026-01-01 00:30:00,1.0995651638791135,1.0997174037253687,1.0993002659810875,1.0994529871923913,910
2026-01-01 00:35:00,1.0993393040791128,1.0995422027173667,1.0992025143279374,1.099388453431054,462
2026-01-01 00:40:00,1.0993664372613368,1.0993664372613368,1.0992113646928328,1.0992635173587633,165
2026-01-01 00:45:00,1.0993758496929444,1.0996002545715822,1.0990773467862804,1.0992650544969875,692
2026-01-01 00:50:00,1.099077569713338,1.0993527385087232,1.098976859948276,1.0990873554715501,138
2026-01-01 00:55:00,1.0990422186032285,1.099063973049622,1.0990145307889387,1.0990306023714447,216
2026-01-01 01:00:00,1.0991847028792132,1.0992190882451698,1.0988526998856825,1.0991385831396936,329
2026-01-01 01:05:00,1.0989390300931836,1.0990350559703128,1.098752783648539,1.0988763296613235,121
2026-01-01 01:10:00,1.0987208045439603,1.0989686019848783,1.0986891714050246,1.0987743484277395,392
2026-01-01 01:15:00,1.0984035204782578,1.0988412891548984,1.0984035204782578,1.0986554336485228,647
2026-01-01 01:20:00,1.0983847378202363,1.0986611257857757,1.098118442319172,1.0984866848792663,631
2026-01-01 01:25:00,1.098498360130091,1.0988053156271982,1.0983974628235629,1.0985707631268529,399
2026-01-01 01:30:00,1.0987247365980393,1.0990155910322075,1.0984828550555013,1.0986428965499437,922
2026-01-01 01:35:00,1.0988777709227862,1.0990432110776913,1.0988117383707718,1.098937011603741,149
2026-01-01 01:40:00,1.0988094432653364,1.0991625020071674,1.0987933014057256,1.0989151740451788,903
2026-01-01 01:45:00,1.098996318588687,1.098996318588687,1.0984764925154515,1.0988461853586924,916
2026-01-01 01:50:00,1.0992519000873966,1.0993138323739051,1.0989612920147762,1.099098934456487,534
2026-01-01 01:55:00,1.098842701546392,1.0993632966373585,1.0988110128454398,1.0988318124261682,539
2026-01-01 02:00:00,1.099011157034125,1.099493101662693,1.0988821628226855,1.0989339468855492,876
2026-01-01 02:05:00,1.0991305645555085,1.09917758010115,1.0989953042659393,1.099019382960907,658
2026-01-01 02:10:00,1.0990140978177614,1.0990140978177614,1.0989054049186016,1.0989232591864861,369
2026-01-01 02:15:00,1.0988992756828981,1.0989386044192646,1.0988701671503889,1.098900080384495,913
2026-01-01 02:20:00,1.0985978692405316,1.0986397844870464,1.0984084389045419,1.0985277108693126,296
