timestamp,open,high,low,close,volume
2026-02-15 19:10:16.697899,1.0998774923904067,1.1001248739704683,1.0998774923904067,1.1000981416068993,479
2026-02-15 19:15:16.697899,1.1001312024127337,1.100412348531478,1.100113770873273,1.1001646843620103,469
2026-02-15 19:20:16.697899,1.1001020949414364,1.1001391024311984,1.0999801343235043,1.1000223048398368,666
2026-02-15 19:25:16.697899,1.1002638643451683,1.1006598015835622,1.1002638643451683,1.1003436041076735,235
2026-02-15 19:30:16.697899,1.100511638644811,1.100603723346774,1.100344227523145,1.100561635092882,843
2026-02-15 19:35:16.697899,1.1004734611368263,1.1006952258080358,1.1003942098000887,1.1004344320585082,814
2026-02-15 19:40:16.697899,1.1003017899440946,1.1005223879539918,1.0999456740274451,1.1003148887743017,513
2026-02-15 19:45:16.697899,1.1001476807915422,1.1002930713361976,1.1000692652155653,1.1000789712291679,396
2026-02-15 19:50:16.697899,1.1000506938144063,1.1004261804847757,1.0996130731323193,1.1000684054393497,888
2026-02-15 19:55:16.697899,1.100425615897118,1.100425615897118,1.1001453532293555,1.100222253318672,111
2026-02-15 20:00:16.697899,1.099992240671553,1.1002088299202746,1.099992240671553,1.1000925728346629,127
2026-02-15 20:05:16.697899,1.1000676151852598,1.1000676151852598,1.0996176088955676,1.0998984233485338,145
2026-02-15 20:10:16.697899,1.100155864542591,1.1001948254849647,1.0998572752508349,1.1000586307906284,567
2026-02-15 20:15:16.697899,1.0999077619808988,1.1001118107348042,1.0999077619808988,1.0999913351255797,858
2026-02-15 20:20:16.697899,1.1002124339315873,1.1002124339315873,1.099989514162363,1.1001593949345188,969
2026-02-15 20:25:16.697899,1.100421907116937,1.1005283841732092,1.0999652177980397,1.1003852619262307,873
2026-02-15 20:30:16.697899,1.1006923981383623,1.1007598009799857,1.1003450146105866,1.1005689529170382,100
2026-02-15 20:35:16.697899,1.1009460038412382,1.1010971779140157,1.1006749080962075,1.1008195263081912,719
2026-02-15 20:40:16.697899,1.1007697676726267,1.100890064698896,1.1006373789655912,1.1007270779842382,132
