timestamp,open,high,low,close,volume
2026-02-15 19:01:29.761197,1.0999561539000846,1.100040860022034,1.099896104930846,1.0999013979293082,920
2026-02-15 19:06:29.761197,1.099806254941083,1.0999435492697864,1.099806254941083,1.0998184998578655,191
2026-02-15 19:11:29.761197,1.1001659113403213,1.100265597542868,1.0999471077944818,1.1000515159200925,456
2026-02-15 19:16:29.761197,1.100051004866827,1.10013587787918,1.0997524169850106,1.1000460307484443,760
2026-02-15 19:21:29.761197,1.0998400467206704,1.1000105453594733,1.0997641489079357,1.0998221681532738,768
2026-02-15 19:26:29.761197,1.0999701184256163,1.1001910886383381,1.0998667868957315,1.1001407362866449,390
2026-02-15 19:31:29.761197,1.1000278342245335,1.1003188259034922,1.1000278342245335,1.1001805012755412,660
2026-02-15 19:36:29.761197,1.1003602807518926,1.10051716387898,1.1003125951221941,1.1003498260230038,640
2026-02-15 19:41:29.761197,1.10016087927658,1.1005787582492172,1.1001424221630218,1.100230936116466,523
2026-02-15 19:46:29.761197,1.1007790263740471,1.100820432535051,1.1001057431546046,1.1005584841230562,949
2026-02-15 19:51:29.761197,1.1006602476017435,1.100940855313033,1.1006602476017435,1.1007976588796147,328
2026-02-15 19:56:29.761197,1.100929431298848,1.101356020769159,1.100929431298848,1.1010746030598144,275
2026-02-15 20:01:29.761197,1.101590468810089,1.101590468810089,1.1014223930496303,1.1014826132258349,697
2026-02-15 20:06:29.761197,1.1015819869157366,1.101746102298593,1.1013745774198995,1.1015475656739389,483
2026-02-15 20:11:29.761197,1.101062875497637,1.101406092386628,1.1010184410824428,1.1010507866696366,731
2026-02-15 20:16:29.761197,1.1009880289302916,1.1010810370859196,1.1005377176709292,1.1008744890848963,710
2026-02-15 20:21:29.761197,1.1010510625973848,1.1012860227025572,1.1008663505289813,1.1009839499153846,142
2026-02-15 20:26:29.761197,1.1004723709260054,1.100582739502212,1.1004624277807824,1.1005711249691486,927
2026-02-15 20:31:29.761197,1.1008155361838228,1.1011999057934334,1.1005455278783358,1.1007881267014117,751
2026-02-15 20:36:29.761197,1.1010376187409294,1.1010989063116603,1.1007319808627698,1.1010015763441683,245
2026-02-15 20:41:29.761197,1.101006659593279,1.1012079558221413,1.101006659593279,1.1010810850268395,420
2026-02-15 20:46:29.761197,1.1012748189560595,1.1018471581387554,1.1012748189560595,1.1014623777918775,154
2026-02-15 20:51:29.761197,1.1016195377629177,1.101702110070572,1.1014339459799614,1.101612636616767,555
2026-02-15 20:56:29.761197,1.1016070123403494,1.10176409506476,1.101573393121964,1.1017414437011666,140
2026-02-15 21:01:29.761197,1.1013122404976603,1.1013122404976603,1.101217573965534,1.101296574317823,992
2026-02-15 21:06:29.761197,1.101076065581208,1.1011755011297801,1.100971776631214,1.1010916509565811,513
2026-02-15 21:11:29.761197,1.101179406098501,1.1013525598499365,1.1011703140940878,1.1011825651238434,109
2026-02-15 21:16:29.761197,1.100805573143006,1.101045719841623,1.100805573143006,1.1008741973171914,231
2026-02-15 21:21:29.761197,1.1011767559822698,1.1016914834050664,1.1010610931337153,1.1011384412796739,495
2026-02-15 21:26:29.761197,1.1013241215813383,1.1014080818958867,1.1009188095476552,1.101278419642191,291
2026-02-15 21:31:29.761197,1.1011759345314343,1.1013705377531926,1.1011530969672232,1.1012754161434783,379
2026-02-15 21:36:29.761197,1.1012964499488491,1.1013090364430616,1.1011205619602245,1.1011769263100715,943
2026-02-15 21:41:29.761197,1.1009799409029024,1.1018387062860662,1.100585801766518,1.1011350323224407,212
2026-02-15 21:46:29.761197,1.1013093714411277,1.1013093714411277,1.1011456941210527,1.1011701723686769,346
2026-02-15 21:51:29.761197,1.1012759080242602,1.101329442774965,1.100998366572899,1.1012368563882053,994
2026-02-15 21:56:29.761197,1.101239363051902,1.1013840691089196,1.1011004230449448,1.1012414911964765,626
2026-02-15 22:01:29.761197,1.101507641634544,1.101507641634544,1.1014094355337114,1.1014894742684314,987
2026-02-15 22:06:29.761197,1.1011122575445842,1.1013424482935392,1.100955647409844,1.1012013936931164,373
2026-02-15 22:11:29.761197,1.101525609296616,1.101706263623902,1.101411205186534,1.1014964718899098,420
2026-02-15 22:16:29.761197,1.1011184484834653,1.1016185792005397,1.1010799478656796,1.1011616300334814,475
2026-02-15 22:21:29.761197,1.1010934131925048,1.1012778106359506,1.100963591525144,1.1010579994606617,229
2026-02-15 22:26:29.761197,1.1011222480505323,1.101244966161367,1.1005522014434075,1.1010588104734376,695
2026-02-15 22:31:29.761197,1.1012701743120121,1.1013094578778715,1.1011155556207675,1.101166405928271,489
2026-02-15 22:36:29.761197,1.1012229945141117,1.1012429302472568,1.1010108063978161,1.1012308859181594,188
2026-02-15 22:41:29.761197,1.1015157226373105,1.1016091110237896,1.1012184944635428,1.1013873823596045,615
2026-02-15 22:46:29.761197,1.1012917675349803,1.1014349160134844,1.101290141282865,1.1013022774338035,500
2026-02-15 22:51:29.761197,1.10135005054653,1.1016326530645364,1.1012601336997034,1.1014553999497882,833
2026-02-15 22:56:29.761197,1.1015437542382351,1.1016092290311779,1.1012967286123092,1.101486409157519,375
2026-02-15 23:01:29.761197,1.1017924666378716,1.1018547088375985,1.1014788614500872,1.1016392594536502,137
2026-02-15 23:06:29.761197,1.1015695129454226,1.1018457802230068,1.1012654232898471,1.1014844190491946,939
2026-02-15 23:11:29.761197,1.1012617960066926,1.1015080084988664,1.1012617960066926,1.1013257000823282,747
2026-02-15 23:16:29.761197,1.1014657488140212,1.1016584877608138,1.1012397588316374,1.101452415780189,570
2026-02-15 23:21:29.761197,1.1018232088755289,1.1020927776830585,1.1015329619223388,1.1018163481371392,209
2026-02-15 23:26:29.761197,1.1014535529489806,1.1015225483408608,1.1013507742035513,1.1014474820868738,444
2026-02-15 23:31:29.761197,1.1013401427356155,1.1013401427356155,1.10119176626922,1.1013073041379762,988
2026-02-15 23:36:29.761197,1.1014134111787197,1.1015021476684392,1.1012778980244513,1.1014246080074475,259
2026-02-15 23:41:29.761197,1.101270673562417,1.1014619016962144,1.1012324720278341,1.1013017686298832,458
2026-02-15 23:46:29.761197,1.1014719197304463,1.1014719197304463,1.1011067598587914,1.1012214967629101,616
2026-02-15 23:51:29.761197,1.1011195525951742,1.1011937473746147,1.1009005267508944,1.1010388041853876,694
2026-02-15 23:56:29.761197,1.1010182747445163,1.101513688456121,1.1009516246655338,1.1012797732087574,704
2026-02-16 00:01:29.761197,1.101556854282095,1.1019033389913564,1.1014200438378448,1.101578645985984,575
2026-02-16 00:06:29.761197,1.101403301271336,1.1016016769196337,1.1013313566693381,1.1014211459940482,397
2026-02-16 00:11:29.761197,1.1015184976423862,1.1016822287245502,1.1014835737372985,1.1015147752845766,701
2026-02-16 00:16:29.761197,1.1016369302594886,1.1017085741522847,1.1016369302594886,1.10170761856871,419
2026-02-16 00:21:29.761197,1.1018508263069509,1.1018583038628735,1.101499836054574,1.101727844690397,627
2026-02-16 00:26:29.761197,1.1018171815964695,1.1020637382209033,1.1018171815964695,1.10201375026354,964
2026-02-16 00:31:29.761197,1.1020637685282508,1.1023007134304086,1.1020637685282508,1.1021091472348836,340
